age,XOM-GOM-31_CDF,XOM-GOM-40_CDF,XOM-GOM-43_CDF,XOM-GOM-44_CDF,XOM-GOM-31_KDE,XOM-GOM-40_KDE,XOM-GOM-43_KDE,XOM-GOM-44_KDE
472.0,0.136842105263,0.0967741935484,0.116279069767,0.183908045977,0.000190413487205,0.000572408201126,1.48823972582e-06,0.000245241950141
473.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000182545023308,0.000557032650587,1.31544796582e-06,0.000235983400183
474.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000174733833919,0.000541665795884,1.1615622688e-06,0.000226928140845
475.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000167000617821,0.000526320817258,1.02487597819e-06,0.000218101689424
476.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000159364876403,0.000511010942163,9.03823107281e-07,0.00020952830316
477.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000151844843605,0.000495749478591,7.9697297031e-07,0.000201230874766
478.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000144457428958,0.000480549838805,7.03024753597e-07,0.000193230838798
479.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000137218173624,0.000465425553096,6.20802119004e-07,0.000185548088999
480.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000130141219189,0.000450390273405,5.49247923992e-07,0.000178200906662
481.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000123239288866,0.000435457766861,4.8741913424e-07,0.000171205899904
482.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000116523680614,0.000420641899473,4.34481996911e-07,0.000164577953665
483.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000110004271621,0.000405956610379,3.89707534993e-07,0.000158330190166
484.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,0.000103689533478,0.000391415877248,3.52467415823e-07,0.000152473939445
485.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,9.75865573119e-05,0.000377033673564,3.22230239908e-07,0.000147018719575
486.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,9.17010880711e-05,0.000362823918639,2.98558289498e-07,0.000141972226076
487.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,8.60375671225e-05,0.00034880042135,2.8110477003e-07,0.000137340330044
488.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,8.05991822664e-05,0.000334976818633,2.69611571545e-07,0.00013312708444
489.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,7.53879242603e-05,0.000321366509871,2.63907571392e-07,0.000129334738042
490.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,7.04046489304e-05,0.000307982588336,2.63907494016e-07,0.000125963756504
491.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,6.56491439473e-05,0.000294837770876,2.69611338257e-07,0.000123012850028
492.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,6.11201993548e-05,0.000281944327023,2.81104377346e-07,0.000120479007148
493.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,5.68156809612e-05,0.000269314008704,2.98557731588e-07,0.000118357534182
494.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,5.27326057342e-05,0.000256957981651,3.22229508556e-07,0.000116642099924
495.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,4.88672183771e-05,0.000244886759618,3.5246650037e-07,0.000115324785208
496.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,4.52150683099e-05,0.00023311014235,3.89706422274e-07,0.000114396137022
497.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,4.17710863327e-05,0.000221637158256,4.34480671169e-07,0.000113845226886
498.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,3.85296603016e-05,0.000210476012569,4.87417577035e-07,0.00011365971327
499.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,3.54847092102e-05,0.000199634041699,5.49246114092e-07,0.000113825907856
500.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,3.26297551315e-05,0.000189117674374,6.20800032267e-07,0.000114328845519
501.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,2.99579925397e-05,0.00017893240004,7.03022362844e-07,0.000115152357896
502.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,2.74623545966e-05,0.000169082744869,7.96970245191e-07,0.000116279150481
503.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,2.51355760523e-05,0.000159572255596,9.03820014131e-07,0.000117690883183
504.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,2.29702524734e-05,0.000150403491322,1.02487247989e-06,0.000119368254306
505.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,2.09588955739e-05,0.00014157802326,1.16155832462e-06,0.000121291087918
506.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.90939844847e-05,0.000133096442326,1.31544353128e-06,0.000123438424566
507.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.73680128506e-05,0.000124958374371,1.48823475254e-06,0.000125788615278
508.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.57735317022e-05,0.000117162502734,1.68178451863e-06,0.000128319418787
509.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.43031880913e-05,0.000109706597764,1.89809617505e-06,0.000131008101869
510.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.29497595314e-05,0.000102587552815,2.13932843259e-06,0.000133831542638
511.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.1706184317e-05,9.58014262356e-05,2.40779940429e-06,0.000136766336631
512.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.05655878373e-05,8.93434887539e-05,2.70598999646e-06,0.000139788905412
513.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,9.52130502672e-06,8.32082756752e-05,3.03654651413e-06,0.00014287560743
514.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,8.56689912217e-06,7.7389643242e-05,3.40228233512e-06,0.000146002850744
515.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,7.69617692005e-06,7.18808285157e-05,3.80617850207e-06,0.000149147207214
516.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,6.90320074057e-06,6.6674512119e-05,4.25138307801e-06,0.000152285527671
517.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,6.18229732271e-06,6.17628831881e-05,4.74120910856e-06,0.000155395057521
518.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,5.52806388097e-06,5.71377058938e-05,5.27913103347e-06,0.000158453552193
519.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,4.93537156119e-06,5.27903869133e-05,5.86877939123e-06,0.000161439391762
520.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,4.39936653482e-06,4.87120432609e-05,6.51393366411e-06,0.000164331694063
521.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,3.91546897016e-06,4.48935699216e-05,7.21851311631e-06,0.000167110425537
522.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,3.47937011587e-06,4.13257067699e-05,7.9865654865e-06,0.000169756509048
523.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,3.08702772574e-06,3.79991043001e-05,8.82225340655e-06,0.000172251927859
524.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,2.73466004618e-06,3.49043877397e-05,9.72983843204e-06,0.000174579824973
525.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,2.41873857788e-06,3.20322191654e-05,1.07136625868e-05,0.000176724597011
526.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,2.13597981241e-06,2.9373357292e-05,1.17781273429e-05,0.00017867198183
527.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.88333613205e-06,2.69187146489e-05,1.29276699813e-05,0.000180409139102
528.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.65798604832e-06,2.46594119099e-05,1.41667373017e-05,0.0001819247231
529.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.4573239412e-06,2.25868291847e-05,1.54997566809e-05,0.000183208946991
530.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.27894944705e-06,2.06926541258e-05,1.69311045097e-05,0.00018425363798
531.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,1.12065662941e-06,1.89689267396e-05,1.84650720711e-05,0.000185052282733
532.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,9.80423053028e-07,1.74080808301e-05,2.01058289604e-05,0.000185600062547
533.0,0.136842105263,0.10752688172,0.116279069767,0.183908045977,8.56398867798e-07,1.6002982033e-05,2.18573841844e-05,0.000185893877875
534.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,7.46895996284e-07,1.4746962422e-05,2.37235451198e-05,0.000185932361838
535.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,6.50377505705e-07,1.36338516962e-05,2.57078745476e-05,0.000185715882504
536.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,5.65447233409e-07,1.26580049688e-05,2.78136460268e-05,0.000185246533784
537.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,4.90839723522e-07,1.18143271921e-05,3.00437979094e-05,0.000184528114924
538.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,4.25410521925e-07,1.10982942609e-05,3.24008863413e-05,0.000183566098642
539.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,3.68126867032e-07,1.05059708379e-05,3.48870376355e-05,0.000182367588097
540.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,3.18058804949e-07,1.0034024943e-05,3.75039004392e-05,0.000180941262966
541.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.74370749532e-07,9.67973934489e-06,4.02525981569e-05,0.00017929731499
542.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.36313500648e-07,9.44101978105e-06,4.31336821196e-05,0.000177447373475
543.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.03216727554e-07,9.31640002336e-06,4.61470860228e-05,0.000175404421291
544.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.74481918659e-07,9.30504379084e-06,4.92920821781e-05,0.000173182702013
545.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.49575794079e-07,9.40674349548e-06,5.25672401417e-05,0.000170797618917
546.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.28024173253e-07,9.62191579017e-06,5.59703882954e-05,0.000168265626602
547.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.09406286366e-07,9.95159387076e-06,5.9498578963e-05,0.000165604116068
548.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,9.33495154916e-08,1.03974164669e-05,6.31480576402e-05,0.00016283129413
549.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,7.95245490456e-08,1.09616134411e-05,6.69142369096e-05,0.000159966058067
550.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,6.76409313549e-08,1.16469878999e-05,7.07916755931e-05,0.000157027866444
551.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,5.74429878504e-08,1.24568947128e-05,7.47740636688e-05,0.000154036607054
552.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,4.87061054699e-08,1.33952153206e-05,7.88542134438e-05,0.000151012462925
553.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,4.12333473333e-08,1.44663287161e-05,8.30240574336e-05,0.000147975777339
554.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,3.48523805318e-08,1.56750784746e-05,8.72746533442e-05,0.000144946918798
555.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.94126959321e-08,1.70267357197e-05,9.15961964966e-05,0.000141946146828
556.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.47830991869e-08,1.85269579164e-05,9.59780399638e-05,0.000138993479524
557.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.08494526231e-08,2.01817434013e-05,0.000100408722617,0.000136108563651
558.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.75126483251e-08,2.19973815796e-05,0.000104876005198,0.000133310548127
559.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.46867934911e-08,2.39803987449e-05,0.000109366914445,0.000130617961622
560.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.22975900034e-08,2.6137499514e-05,0.000113867795215,0.000128048595002
561.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.0280891086e-08,2.8475503905e-05,0.000118364370443,0.000125619389248
562.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,8.58141889693e-09,3.10012801347e-05,0.000122841808687,0.000123346329477
563.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,7.1516279102e-09,3.37216732617e-05,0.00012728479892,0.000121244345599
564.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,5.95069995315e-09,3.66434298566e-05,0.000131677632101,0.000119327220116
565.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,4.94365777557e-09,3.97731189451e-05,0.000136004289019,0.000117607503498
566.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,4.10058501812e-09,4.31170495296e-05,0.000140248533743,0.000116096437538
567.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,3.39594141222e-09,4.6681185068e-05,0.000144394011987,0.000114803887019
568.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.80796297426e-09,5.04710553556e-05,0.000148424353585,0.000113738280003
569.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.31813784625e-09,5.44916663291e-05,0.0001523232782,0.000112906556968
570.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.91074927956e-09,5.87474083836e-05,0.000156074703346,0.000112314129028
571.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.57247805426e-09,6.32419638628e-05,0.000159662853731,0.000111964845372
572.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.29205737303e-09,6.79782144538e-05,0.000163072370895,0.000111860970066
573.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.05997396347e-09,7.29581492781e-05,0.000166288422085,0.000112003168289
574.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,8.68209767162e-10,7.81827745361e-05,0.000169296807305,0.000112390502061
575.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,7.10019187841e-10,8.36520256087e-05,0.000172084063446,0.000113020435465
576.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,5.7973741679e-10,8.9364682571e-05,0.000174637564449,0.000113888849337
577.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,4.72615851533e-10,9.53182901041e-05,0.000176945616447,0.000114990065368
578.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,3.84681077763e-10,0.000101509082821,0.000178997546901,0.000116316879497
579.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,3.12614295196e-10,0.000107931917032,0.000180783786757,0.000117860604478
580.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.53648439112e-10,0.000114580209982,0.000182295944757,0.000119611121414
581.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,2.05480582914e-10,0.000121445887572,0.0001835268731,0.000121556940049
582.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.66197505988e-10,0.00012851934156,0.000184470723712,0.000123685267542
583.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.34212578076e-10,0.000135789397185,0.000185122994527,0.000125982085399
584.0,0.136842105263,0.10752688172,0.116279069767,0.195402298851,1.08212348894e-10,0.000143243292109,0.000185480565263,0.000128432234212
585.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,8.71114424074e-11,0.000150866667495,0.000185541722282,0.000131019505772
586.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,7.00145414503e-11,0.000158643571951,0.000185306172272,0.000133726742097
587.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,5.61844125241e-11,0.000166556478973,0.00018477504459,0.000136535940845
588.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,4.50150648632e-11,0.000174586318398,0.00018395088224,0.000139428366539
589.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,3.6009264211e-11,0.000182712522252,0.000182837621595,0.000142384666967
590.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,2.87597321266e-11,0.000190913085233,0.000181440561077,0.000145384994073
591.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,2.29334577734e-11,0.000199164639923,0.000179766319151,0.000148409128602
592.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,1.82586326334e-11,0.000207442546656,0.000177822782099,0.000151436607709
593.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,1.45137909103e-11,0.000215720997804,0.000175619042147,0.000154446854705
594.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,1.15188008462e-11,0.000223973136071,0.000173165326631,0.000157419310054
595.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,9.12740599081e-12,0.000232171186216,0.000170472918965,0.000160333562721
596.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,7.22106169734e-12,0.00024028659944,0.00016755407227,0.000163169480934
597.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,5.70385174122e-12,0.000248290209505,0.00016442191659,0.000165907341389
598.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,4.49830382765e-12,0.0002561523995,0.000161090360673,0.000168527955934
599.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,3.5419516311e-12,0.000263843277984,0.000157573989348,0.000171012794755
600.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,2.78451557072e-12,0.000271332863119,0.000153887957548,0.000173344105091
601.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,2.18559536278e-12,0.000278591273241,0.000150047882056,0.000175505024526
602.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,1.71278502689e-12,0.000285588922228,0.000146069732055,0.000177479687939
603.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,1.34013591227e-12,0.000292296717883,0.000141969719533,0.000179253327207
604.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,1.04690585207e-12,0.00029868626153,0.000137764190597,0.000180812362854
605.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,8.16543092004e-13,0.000304730046876,0.000133469518697,0.000182144486832
606.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,6.35862474545e-13,0.000310401656247,0.000129102000702,0.000183238735768
607.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,4.94378749554e-13,0.000315675952206,0.000124677756749,0.000184085554011
608.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,3.8376804816e-13,0.000320529262643,0.00012021263467,0.000184676845975
609.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,2.97433690844e-13,0.000324939557415,0.000115722119759,0.000185006017318
610.0,0.136842105263,0.10752688172,0.127906976744,0.195402298851,2.30156765239e-13,0.000328886614698,0.000111221250544,0.000185068004636
611.0,0.136842105263,0.10752688172,0.127906976744,0.206896551724,1.77815443852e-13,0.000332352175295,0.000106724541143,0.000184859293434
612.0,0.136842105263,0.10752688172,0.127906976744,0.206896551724,1.37159935064e-13,0.000335320083247,0.000102245910687,0.000184377924265
613.0,0.136842105263,0.10752688172,0.127906976744,0.206896551724,1.05632372785e-13,0.000337776411238,9.77986201919e-05,0.000183623487056
614.0,0.136842105263,0.10752688172,0.127906976744,0.206896551724,8.12229361249e-14,0.000339709569424,9.339521719e-05,0.000182597103715
615.0,0.136842105263,0.10752688172,0.127906976744,0.206896551724,6.23551219759e-14,0.000341110396502,8.90474882917e-05,0.000181301399289
616.0,0.136842105263,0.118279569892,0.127906976744,0.206896551724,4.77944309688e-14,0.000341972232009,8.47664197939e-05,0.000179740461999
617.0,0.136842105263,0.118279569892,0.127906976744,0.206896551724,3.65758213324e-14,0.000342290969064,8.05621663358e-05,0.000177919792638
618.0,0.136842105263,0.118279569892,0.127906976744,0.206896551724,2.79461782955e-14,0.00034206508695,7.64440275212e-05,0.00017584624389
619.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.13187740986e-14,0.000341295663193,7.24204323444e-05,0.00017352795024
620.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.62372849486e-14,0.000339986364994,6.84989311785e-05,0.000170974249235
621.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.23474108273e-14,0.000338143420103,6.46861950131e-05,0.000168195594947
622.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,9.37453222737e-15,0.000335775567476,6.09880215697e-05,0.000165203464525
623.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,7.10615142007e-15,0.000332893988239,5.74093478625e-05,0.00016201025883
624.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,5.3781185734e-15,0.000329512217741,5.3954268733e-05,0.000158629198154
625.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,4.06384632162e-15,0.00032564603966,5.06260608406e-05,0.000155074214077
626.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,3.06587956492e-15,0.000321313363306,4.74272115692e-05,0.000151359838534
627.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.30931800035e-15,0.000316534085477,4.43594522846e-05,0.00014750109117
628.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.73669339136e-15,0.000311329938345,4.14237953649e-05,0.000143513366055
629.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.30398696353e-15,0.000305724324999,3.86205744234e-05,0.000139412318806
630.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,9.77538703867e-16,0.00029974214439,3.5949487144e-05,0.000135213755152
631.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,7.31653096836e-16,0.000293409607504,3.34096401601e-05,0.00013093352191
632.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,5.46747667735e-16,0.000286754046653,3.09995954227e-05,0.000126587401312
633.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,4.07923817127e-16,0.00027980371983,2.87174175268e-05,0.000122191009522
634.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,3.03865585496e-16,0.000272587612069,2.65607214904e-05,0.000117759700172
635.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.25992606527e-16,0.000265135235747,2.45267205129e-05,0.000113308473589
636.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.67809729995e-16,0.000257476431747,2.26122732732e-05,0.000108851892369
637.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.24408533691e-16,0.000249641173317,2.08139303664e-05,0.000104404003819
638.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,9.20859267032e-17,0.000241659374411,1.91279795172e-05,9.99782697149e-05
639.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,6.80528546376e-17,0.00023356070416,1.7550489249e-05,9.55875037234e-05
640.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,5.02122126886e-17,0.000225374409059,1.60773507302e-05,9.12438167289e-05
641.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,3.69898215021e-17,0.000217129144262,1.470431756e-05,8.69585702338e-05
642.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.72060136389e-17,0.000208852815286,1.34270432991e-05,8.27423378851e-05
643.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.99782445298e-17,0.000200572431216,1.22411165888e-05,7.86048751014e-05
644.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.46473619236e-17,0.000192313970399,1.1142093744e-05,7.45550966868e-05
645.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.07218842603e-17,0.000184102259365,1.0125528739e-05,7.0601062238e-05
646.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,7.83596288375e-18,0.000175960865625,9.18700054302e-06,6.67499690746e-05
647.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,5.71772309642e-18,0.000167912004742,8.32213779241e-06,6.30081523596e-05
648.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,4.16546320261e-18,0.000159976461952,7.52664081722e-06,5.93810920144e-05
649.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,3.02979232747e-18,0.000152173528415,6.796301066e-06,5.58734259824e-05
650.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.20024852689e-18,0.000144520952031,6.12701799619e-06,5.24889693511e-05
651.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.59529086234e-18,0.00013703490257,5.51481351818e-06,4.92307388102e-05
652.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.15482777681e-18,0.000129729950773,4.95584409876e-06,4.61009818933e-05
653.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,8.34648686826e-19,0.000122619060882,4.44641064394e-06,4.31012104354e-05
654.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,6.02281193073e-19,0.000115713596007,3.98296629309e-06,4.02322376675e-05
655.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,4.33914267033e-19,0.00010902333557,3.56212226503e-06,3.74942183677e-05
656.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,3.1211708663e-19,0.000102556504016,3.18065190304e-06,3.48866914908e-05
657.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.24150696578e-19,9.63198098906e-05,2.83549306976e-06,3.24086247152e-05
658.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.60720591758e-19,9.03184943188e-05,2.52374904441e-06,3.00584603574e-05
659.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.15056665311e-19,8.45563878839e-05,2.24268807445e-06,2.78341621325e-05
660.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,8.22357810743e-20,7.90359748677e-05,1.98974173175e-06,2.57332622662e-05
661.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,5.86838488e-20,7.37584638019e-05,1.76250221935e-06,2.37529084924e-05
662.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,4.18104687237e-20,6.87238632776e-05,1.55871877002e-06,2.18899105122e-05
663.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.97413113349e-20,6.393106197e-05,1.37629327152e-06,2.01407855221e-05
664.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.11224247621e-20,5.93779118607e-05,1.21327524618e-06,1.8501802463e-05
665.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.49773839872e-20,5.50613136731e-05,1.06785630483e-06,1.69690246816e-05
666.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.06031924358e-20,5.09773035813e-05,9.38364186385e-07,1.55383507365e-05
667.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,7.49455347394e-21,4.71211403042e-05,8.23256485949e-07,1.4205553124e-05
668.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,5.2888746736e-21,4.34873917576e-05,7.21114164999e-07,1.29663147403e-05
669.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,3.72639714156e-21,4.00700205022e-05,6.30634928546e-07,1.18162629333e-05
670.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,2.62133969455e-21,3.68624672941e-05,5.50626545004e-07,1.07510010401e-05
671.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.84105061989e-21,3.3857732119e-05,4.80000175838e-07,9.7661373381e-06
672.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,1.29097065753e-21,3.10484521665e-05,4.17763773607e-07,8.85731137422e-06
673.0,0.136842105263,0.129032258065,0.127906976744,0.206896551724,9.03805928838e-22,2.84269762747e-05,3.63015598893e-07,8.020217667e-06
